GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0140110,transcription regulator activity,1091,21,14.11,5,0.510,0.047,1.000,Misin02G258000.v7.1|Misin02G290000.v7.1|Misin02G418300.v7.1|Misin04G033200.v7.1|Misin04G396400.v7.1|Misin05G247500.v7.1|Misin05G314300.v7.1|Misin06G308400.v7.1|Misin06G361700.v7.1|Misin07G314200.v7.1|Misin10G081400.v7.1|Misin11G158300.v7.1|Misin11G161500.v7.1|Misin12G166200.v7.1|Misin12G181200.v7.1|Misin13G054100.v7.1|Misin14G154700.v7.1|Misin15G025800.v7.1|Misin16G214500.v7.1|Misin19G047200.v7.1|Misin19G047400.v7.1
GO:0016765,"transferase activity, transferring alkyl...",445,6,5.76,12,0.516,0.516,0.516,Misin01G299800.v7.1|Misin01G299900.v7.1|Misin02G286200.v7.1|Misin02G317100.v7.1|Misin04G213300.v7.1|Misin19G042900.v7.1
GO:0016791,phosphatase activity,608,8,7.86,13,0.530,0.530,0.530,Misin03G153200.v7.1|Misin04G171600.v7.1|Misin05G320300.v7.1|Misin07G545400.v7.1|Misin12G098400.v7.1|Misin13G097200.v7.1|Misin14G102700.v7.1|Misin19G084300.v7.1
GO:0008134,transcription factor binding,87,1,1.13,16,0.678,0.678,0.678,Misin11G158300.v7.1
GO:0003677,DNA binding,3534,43,45.72,17,0.688,0.688,0.688,Misin01G058900.v7.1|Misin01G281400.v7.1|Misin02G258000.v7.1|Misin02G290000.v7.1|Misin02G418300.v7.1|Misin02G460900.v7.1|Misin04G033200.v7.1|Misin04G396400.v7.1|Misin04G399700.v7.1|Misin05G247500.v7.1|Misin05G314300.v7.1|Misin05G362300.v7.1|Misin06G194000.v7.1|Misin06G308400.v7.1|Misin06G324500.v7.1|Misin06G332200.v7.1|Misin06G361700.v7.1|Misin07G134600.v7.1|Misin07G314200.v7.1|Misin07G396900.v7.1|Misin07G466500.v7.1|Misin07G495400.v7.1|Misin10G081400.v7.1|Misin11G158300.v7.1|Misin11G161500.v7.1|Misin11G264800.v7.1|Misin12G166200.v7.1|Misin12G181200.v7.1|Misin12G221600.v7.1|Misin13G054100.v7.1|Misin13G056900.v7.1|Misin14G154700.v7.1|Misin15G025800.v7.1|Misin15G067200.v7.1|Misin16G151000.v7.1|Misin16G214500.v7.1|Misin16G238400.v7.1|Misin17G018000.v7.1|Misin17G254700.v7.1|Misin19G233700.v7.1|Misin19G257400.v7.1|MisinT512900.v7.1|MisinT518000.v7.1
GO:0042578,phosphoric ester hydrolase activity,608,8,7.86,14,0.692,0.530,1.000,Misin03G153200.v7.1|Misin04G171600.v7.1|Misin05G320300.v7.1|Misin07G545400.v7.1|Misin12G098400.v7.1|Misin13G097200.v7.1|Misin14G102700.v7.1|Misin19G084300.v7.1
GO:0042393,histone binding,95,1,1.23,18,0.710,0.710,0.710,Misin05G362300.v7.1
GO:0030234,enzyme regulator activity,665,7,8.6,19,0.759,0.759,0.759,Misin01G386500.v7.1|Misin02G377100.v7.1|Misin03G282100.v7.1|Misin04G305400.v7.1|Misin08G108800.v7.1|Misin09G143200.v7.1|Misin13G129200.v7.1
GO:0051082,unfolded protein binding,211,2,2.73,21,0.760,0.760,0.760,Misin05G131200.v7.1|Misin13G177000.v7.1
GO:0016757,"transferase activity, transferring glyco...",1441,16,18.64,22,0.768,0.768,0.768,Misin01G062000.v7.1|Misin02G298500.v7.1|Misin02G298600.v7.1|Misin03G144900.v7.1|Misin04G319800.v7.1|Misin05G063800.v7.1|Misin05G304400.v7.1|Misin06G060400.v7.1|Misin06G294700.v7.1|Misin07G025300.v7.1|Misin09G195600.v7.1|Misin11G046300.v7.1|Misin12G077600.v7.1|Misin16G190100.v7.1|Misin18G277200.v7.1|Misin19G258500.v7.1
GO:0098772,molecular function regulator,665,7,8.6,20,0.852,0.759,1.000,Misin01G386500.v7.1|Misin02G377100.v7.1|Misin03G282100.v7.1|Misin04G305400.v7.1|Misin08G108800.v7.1|Misin09G143200.v7.1|Misin13G129200.v7.1
GO:0016853,isomerase activity,600,5,7.76,23,0.890,0.890,0.890,Misin01G040600.v7.1|Misin03G053400.v7.1|Misin04G053000.v7.1|Misin05G093300.v7.1|Misin14G121300.v7.1
GO:0016874,ligase activity,814,7,10.53,24,0.904,0.904,0.904,Misin05G228900.v7.1|Misin06G202400.v7.1|Misin07G019300.v7.1|Misin07G295100.v7.1|Misin14G041100.v7.1|Misin15G041400.v7.1|Misin19G101900.v7.1
GO:0019843,rRNA binding,225,1,2.91,25,0.947,0.947,0.947,Misin19G238400.v7.1
GO:0003924,GTPase activity,269,1,3.48,27,0.970,0.970,0.970,Misin02G047000.v7.1
GO:0140096,"catalytic activity, acting on a protein",1585,12,20.5,30,0.976,0.986,1.000,Misin01G283800.v7.1|Misin02G069100.v7.1|Misin02G323700.v7.1|Misin02G484700.v7.1|Misin03G123300.v7.1|Misin04G053000.v7.1|Misin04G380000.v7.1|Misin07G436400.v7.1|Misin09G067100.v7.1|Misin09G184200.v7.1|Misin11G057300.v7.1|Misin16G059200.v7.1
GO:0016887,ATPase activity,430,2,5.56,28,0.976,0.976,0.976,Misin01G354600.v7.1|Misin19G025600.v7.1
GO:0008135,"translation factor activity, RNA binding",318,1,4.11,29,0.984,0.984,0.984,Misin07G038300.v7.1
GO:0008233,peptidase activity,1585,12,20.5,31,0.986,0.986,0.986,Misin01G283800.v7.1|Misin02G069100.v7.1|Misin02G323700.v7.1|Misin02G484700.v7.1|Misin03G123300.v7.1|Misin04G053000.v7.1|Misin04G380000.v7.1|Misin07G436400.v7.1|Misin09G067100.v7.1|Misin09G184200.v7.1|Misin11G057300.v7.1|Misin16G059200.v7.1
GO:0005488,binding,17656,248,228.39,32,0.989,0.988,1.000,Misin01G000700.v7.1|Misin01G015100.v7.1|Misin01G042500.v7.1|Misin01G055900.v7.1|Misin01G058900.v7.1|Misin01G198700.v7.1|Misin01G254400.v7.1|Misin01G281400.v7.1|Misin01G283800.v7.1|Misin01G317900.v7.1|Misin01G329600.v7.1|Misin01G333500.v7.1|Misin01G344100.v7.1|Misin01G344200.v7.1|Misin01G354600.v7.1|Misin01G386500.v7.1|Misin01G399900.v7.1|Misin01G488200.v7.1|Misin02G047000.v7.1|Misin02G060700.v7.1|Misin02G061000.v7.1|Misin02G082100.v7.1|Misin02G165800.v7.1|Misin02G224200.v7.1|Misin02G247700.v7.1|Misin02G258000.v7.1|Misin02G290000.v7.1|Misin02G317100.v7.1|Misin02G336200.v7.1|Misin02G350700.v7.1|Misin02G358500.v7.1|Misin02G377100.v7.1|Misin02G396200.v7.1|Misin02G409100.v7.1|Misin02G418300.v7.1|Misin02G460900.v7.1|Misin02G481700.v7.1|Misin02G491300.v7.1|Misin02G503300.v7.1|Misin03G021500.v7.1|Misin03G022700.v7.1|Misin03G024900.v7.1|Misin03G042800.v7.1|Misin03G087400.v7.1|Misin03G135000.v7.1|Misin03G145000.v7.1|Misin03G147600.v7.1|Misin03G147700.v7.1|Misin03G238800.v7.1|Misin03G282100.v7.1|Misin03G287100.v7.1|Misin03G287200.v7.1|Misin03G340700.v7.1|Misin04G033200.v7.1|Misin04G034000.v7.1|Misin04G034900.v7.1|Misin04G035200.v7.1|Misin04G051000.v7.1|Misin04G072200.v7.1|Misin04G072300.v7.1|Misin04G177200.v7.1|Misin04G263900.v7.1|Misin04G305400.v7.1|Misin04G357000.v7.1|Misin04G396400.v7.1|Misin04G399700.v7.1|Misin05G036600.v7.1|Misin05G090900.v7.1|Misin05G102400.v7.1|Misin05G122100.v7.1|Misin05G131200.v7.1|Misin05G202900.v7.1|Misin05G203400.v7.1|Misin05G228900.v7.1|Misin05G241700.v7.1|Misin05G241800.v7.1|Misin05G247500.v7.1|Misin05G313100.v7.1|Misin05G314300.v7.1|Misin05G350500.v7.1|Misin05G362300.v7.1|Misin06G011700.v7.1|Misin06G014900.v7.1|Misin06G027600.v7.1|Misin06G030000.v7.1|Misin06G066800.v7.1|Misin06G167600.v7.1|Misin06G189800.v7.1|Misin06G194000.v7.1|Misin06G202400.v7.1|Misin06G308400.v7.1|Misin06G324500.v7.1|Misin06G332200.v7.1|Misin06G334400.v7.1|Misin06G349000.v7.1|Misin06G361700.v7.1|Misin07G019300.v7.1|Misin07G038300.v7.1|Misin07G129500.v7.1|Misin07G134600.v7.1|Misin07G136000.v7.1|Misin07G155200.v7.1|Misin07G212900.v7.1|Misin07G225300.v7.1|Misin07G226400.v7.1|Misin07G226500.v7.1|Misin07G227000.v7.1|Misin07G230900.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G289800.v7.1|Misin07G295100.v7.1|Misin07G314200.v7.1|Misin07G351100.v7.1|Misin07G377800.v7.1|Misin07G386000.v7.1|Misin07G396900.v7.1|Misin07G411000.v7.1|Misin07G415600.v7.1|Misin07G416000.v7.1|Misin07G416100.v7.1|Misin07G466500.v7.1|Misin07G491600.v7.1|Misin07G495400.v7.1|Misin07G545400.v7.1|Misin08G108800.v7.1|Misin08G176300.v7.1|Misin08G181300.v7.1|Misin08G243800.v7.1|Misin08G274000.v7.1|Misin08G281900.v7.1|Misin09G048200.v7.1|Misin09G105000.v7.1|Misin09G111100.v7.1|Misin09G143200.v7.1|Misin09G182300.v7.1|Misin09G182500.v7.1|Misin09G184300.v7.1|Misin10G076200.v7.1|Misin10G081400.v7.1|Misin10G085200.v7.1|Misin10G091300.v7.1|Misin10G104600.v7.1|Misin10G153900.v7.1|Misin10G154000.v7.1|Misin11G022700.v7.1|Misin11G107000.v7.1|Misin11G107200.v7.1|Misin11G158300.v7.1|Misin11G161500.v7.1|Misin11G173000.v7.1|Misin11G202100.v7.1|Misin11G223100.v7.1|Misin11G224600.v7.1|Misin11G232600.v7.1|Misin11G264800.v7.1|Misin11G268300.v7.1|Misin12G093200.v7.1|Misin12G098400.v7.1|Misin12G138700.v7.1|Misin12G149900.v7.1|Misin12G166200.v7.1|Misin12G181200.v7.1|Misin12G201100.v7.1|Misin12G221600.v7.1|Misin12G246600.v7.1|Misin13G036800.v7.1|Misin13G047000.v7.1|Misin13G054100.v7.1|Misin13G056900.v7.1|Misin13G177000.v7.1|Misin13G187400.v7.1|Misin13G191100.v7.1|Misin14G010200.v7.1|Misin14G047100.v7.1|Misin14G049000.v7.1|Misin14G074500.v7.1|Misin14G102700.v7.1|Misin14G121300.v7.1|Misin14G145000.v7.1|Misin14G154700.v7.1|Misin14G161200.v7.1|Misin15G020100.v7.1|Misin15G024400.v7.1|Misin15G024500.v7.1|Misin15G025800.v7.1|Misin15G036300.v7.1|Misin15G067200.v7.1|Misin15G157000.v7.1|Misin16G033100.v7.1|Misin16G033200.v7.1|Misin16G078900.v7.1|Misin16G080200.v7.1|Misin16G145800.v7.1|Misin16G151000.v7.1|Misin16G178200.v7.1|Misin16G214500.v7.1|Misin16G234800.v7.1|Misin16G238400.v7.1|Misin16G243600.v7.1|Misin17G018000.v7.1|Misin17G047800.v7.1|Misin17G078300.v7.1|Misin17G105900.v7.1|Misin17G203500.v7.1|Misin17G254700.v7.1|Misin18G026500.v7.1|Misin18G051300.v7.1|Misin18G074900.v7.1|Misin18G116100.v7.1|Misin18G170800.v7.1|Misin18G172000.v7.1|Misin18G197900.v7.1|Misin18G271300.v7.1|Misin18G277200.v7.1|Misin19G025600.v7.1|Misin19G027100.v7.1|Misin19G042900.v7.1|Misin19G047200.v7.1|Misin19G047400.v7.1|Misin19G057900.v7.1|Misin19G059600.v7.1|Misin19G062800.v7.1|Misin19G101700.v7.1|Misin19G101900.v7.1|Misin19G131900.v7.1|Misin19G179600.v7.1|Misin19G233700.v7.1|Misin19G238400.v7.1|Misin19G257400.v7.1|Misin19G258500.v7.1|MisinT014600.v7.1|MisinT014800.v7.1|MisinT056300.v7.1|MisinT096100.v7.1|MisinT142900.v7.1|MisinT157700.v7.1|MisinT237700.v7.1|MisinT268700.v7.1|MisinT318800.v7.1|MisinT327300.v7.1|MisinT351200.v7.1|MisinT388400.v7.1|MisinT437000.v7.1|MisinT445000.v7.1|MisinT477200.v7.1|MisinT512900.v7.1|MisinT518000.v7.1
GO:0019899,enzyme binding,504,2,6.52,33,0.990,0.990,0.990,Misin03G282100.v7.1|Misin04G305400.v7.1
GO:0008168,methyltransferase activity,787,4,10.18,34,0.992,0.992,0.992,Misin05G240000.v7.1|Misin09G178500.v7.1|Misin10G118400.v7.1|MisinT117900.v7.1
