GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0006790,sulfur compound metabolic process,989,13,9.74,14,0.17983,0.1798,0.17983,Misin01G126400.v7.1|Misin01G390800.v7.1|Misin02G129500.v7.1|Misin02G486600.v7.1|Misin04G366400.v7.1|Misin05G173500.v7.1|Misin06G133000.v7.1|Misin06G165200.v7.1|Misin06G203600.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1|Misin18G109800.v7.1|MisinT322000.v7.1
GO:0006520,cellular amino acid metabolic process,3516,40,34.63,15,0.18554,0.1855,0.18554,Misin01G049400.v7.1|Misin01G108900.v7.1|Misin01G372100.v7.1|Misin01G390800.v7.1|Misin02G486600.v7.1|Misin02G499200.v7.1|Misin03G291000.v7.1|Misin05G338300.v7.1|Misin06G133000.v7.1|Misin06G252900.v7.1|Misin06G323700.v7.1|Misin06G338800.v7.1|Misin07G052900.v7.1|Misin08G053500.v7.1|Misin08G160600.v7.1|Misin08G296300.v7.1|Misin08G317900.v7.1|Misin10G053600.v7.1|Misin10G168300.v7.1|Misin11G161400.v7.1|Misin12G147900.v7.1|Misin12G168000.v7.1|Misin13G066600.v7.1|Misin13G199000.v7.1|Misin14G007100.v7.1|Misin15G055600.v7.1|Misin15G171200.v7.1|Misin16G133600.v7.1|Misin16G155900.v7.1|Misin16G203300.v7.1|Misin17G034300.v7.1|Misin17G166600.v7.1|Misin17G210600.v7.1|Misin17G212000.v7.1|Misin17G249200.v7.1|Misin18G109800.v7.1|MisinT106500.v7.1|MisinT145000.v7.1|MisinT494700.v7.1|MisinT494800.v7.1
GO:0040011,locomotion,23,1,0.23,19,0.20367,0.2037,0.20367,Misin01G390800.v7.1
GO:0007010,cytoskeleton organization,321,5,3.16,20,0.21096,0.2110,0.21096,Misin01G436000.v7.1|Misin03G136700.v7.1|Misin05G014900.v7.1|Misin06G004500.v7.1|Misin13G118700.v7.1
GO:0071554,cell wall organization or biogenesis,1121,14,11.04,21,0.21779,0.2178,0.21779,Misin01G020200.v7.1|Misin01G108900.v7.1|Misin01G206300.v7.1|Misin01G436000.v7.1|Misin02G190600.v7.1|Misin02G380000.v7.1|Misin03G236400.v7.1|Misin04G185900.v7.1|Misin05G265800.v7.1|Misin06G263100.v7.1|Misin11G270000.v7.1|Misin12G163600.v7.1|Misin18G214200.v7.1|MisinT481700.v7.1
GO:0006399,tRNA metabolic process,534,7,5.26,22,0.27495,0.2750,0.27495,Misin06G252900.v7.1|Misin09G202600.v7.1|Misin11G161400.v7.1|Misin12G168000.v7.1|Misin14G126900.v7.1|Misin17G113100.v7.1|MisinT236600.v7.1
GO:0006950,response to stress,3272,42,32.23,7,0.27897,0.0441,0.04412,Misin01G063200.v7.1|Misin01G206300.v7.1|Misin01G390800.v7.1|Misin02G038500.v7.1|Misin02G190600.v7.1|Misin02G347100.v7.1|Misin02G380000.v7.1|Misin03G291000.v7.1|Misin04G366400.v7.1|Misin05G015300.v7.1|Misin05G173500.v7.1|Misin05G265800.v7.1|Misin05G303700.v7.1|Misin06G109200.v7.1|Misin06G133000.v7.1|Misin06G165200.v7.1|Misin06G192500.v7.1|Misin06G215700.v7.1|Misin06G257300.v7.1|Misin06G263100.v7.1|Misin07G135400.v7.1|Misin07G216100.v7.1|Misin07G271900.v7.1|Misin07G346800.v7.1|Misin07G438800.v7.1|Misin07G485600.v7.1|Misin08G160600.v7.1|Misin08G198300.v7.1|Misin08G235000.v7.1|Misin10G076700.v7.1|Misin11G073600.v7.1|Misin11G270000.v7.1|Misin13G145500.v7.1|Misin13G196300.v7.1|Misin14G086000.v7.1|Misin16G185400.v7.1|Misin17G034300.v7.1|Misin18G063100.v7.1|Misin18G152900.v7.1|Misin18G214200.v7.1|MisinT176700.v7.1|MisinT322000.v7.1
GO:0006457,protein folding,540,7,5.32,24,0.28413,0.2841,0.28413,Misin04G287200.v7.1|Misin07G338000.v7.1|Misin16G103700.v7.1|Misin17G112500.v7.1|Misin17G122200.v7.1|Misin18G063100.v7.1|MisinT541300.v7.1
GO:0051186,cofactor metabolic process,1421,16,14,26,0.32701,0.3270,0.32701,Misin01G361900.v7.1|Misin02G486600.v7.1|Misin03G237800.v7.1|Misin04G185900.v7.1|Misin04G257800.v7.1|Misin05G014500.v7.1|Misin06G133000.v7.1|Misin06G203600.v7.1|Misin07G346800.v7.1|Misin08G054300.v7.1|Misin10G053600.v7.1|Misin11G205000.v7.1|Misin11G270000.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1|Misin18G109800.v7.1
GO:0071941,nitrogen cycle metabolic process,47,1,0.46,28,0.37223,0.3722,0.37223,Misin01G108900.v7.1
GO:0007165,signal transduction,2063,22,20.32,29,0.38077,0.3808,0.38077,Misin01G372100.v7.1|Misin01G390800.v7.1|Misin02G499200.v7.1|Misin03G237600.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G335400.v7.1|Misin06G338800.v7.1|Misin08G160600.v7.1|Misin08G296300.v7.1|Misin08G317900.v7.1|Misin11G073600.v7.1|Misin12G147900.v7.1|Misin13G199000.v7.1|Misin14G126900.v7.1|Misin16G079400.v7.1|Misin17G137800.v7.1|Misin17G210600.v7.1|Misin17G212000.v7.1|MisinT145000.v7.1|MisinT167900.v7.1|MisinT292700.v7.1
GO:0006091,generation of precursor metabolites and ...,1286,14,12.67,33,0.38915,0.3892,0.38915,Misin01G063200.v7.1|Misin02G038500.v7.1|Misin04G287200.v7.1|Misin06G203600.v7.1|Misin06G253000.v7.1|Misin07G215000.v7.1|Misin07G485600.v7.1|Misin08G068100.v7.1|Misin10G053600.v7.1|Misin11G031500.v7.1|Misin13G199000.v7.1|Misin17G073700.v7.1|Misin18G109800.v7.1|Misin18G276400.v7.1
GO:0015979,photosynthesis,416,5,4.1,34,0.39035,0.3904,0.39035,Misin02G038500.v7.1|Misin04G287200.v7.1|Misin08G068100.v7.1|Misin13G199000.v7.1|Misin17G073700.v7.1
GO:0019752,carboxylic acid metabolic process,3516,40,34.63,16,0.44530,0.1855,1.00000,Misin01G049400.v7.1|Misin01G108900.v7.1|Misin01G372100.v7.1|Misin01G390800.v7.1|Misin02G486600.v7.1|Misin02G499200.v7.1|Misin03G291000.v7.1|Misin05G338300.v7.1|Misin06G133000.v7.1|Misin06G252900.v7.1|Misin06G323700.v7.1|Misin06G338800.v7.1|Misin07G052900.v7.1|Misin08G053500.v7.1|Misin08G160600.v7.1|Misin08G296300.v7.1|Misin08G317900.v7.1|Misin10G053600.v7.1|Misin10G168300.v7.1|Misin11G161400.v7.1|Misin12G147900.v7.1|Misin12G168000.v7.1|Misin13G066600.v7.1|Misin13G199000.v7.1|Misin14G007100.v7.1|Misin15G055600.v7.1|Misin15G171200.v7.1|Misin16G133600.v7.1|Misin16G155900.v7.1|Misin16G203300.v7.1|Misin17G034300.v7.1|Misin17G166600.v7.1|Misin17G210600.v7.1|Misin17G212000.v7.1|Misin17G249200.v7.1|Misin18G109800.v7.1|MisinT106500.v7.1|MisinT145000.v7.1|MisinT494700.v7.1|MisinT494800.v7.1
GO:0042592,homeostatic process,1038,11,10.22,38,0.44549,0.4455,0.44549,Misin01G364800.v7.1|Misin07G196800.v7.1|Misin07G481100.v7.1|Misin07G548500.v7.1|Misin08G270100.v7.1|Misin09G018700.v7.1|Misin12G035300.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1|MisinT331400.v7.1|MisinT569700.v7.1
GO:0007275,multicellular organism development,357,6,3.52,12,0.44566,0.1423,1.00000,Misin01G405400.v7.1|Misin02G402100.v7.1|Misin04G352100.v7.1|Misin07G478100.v7.1|Misin14G086000.v7.1|Misin16G103700.v7.1
GO:0007005,mitochondrion organization,251,3,2.47,40,0.45014,0.4501,0.45014,Misin05G410800.v7.1|Misin06G192500.v7.1|Misin07G114800.v7.1
GO:0034641,cellular nitrogen compound metabolic pro...,9630,90,94.84,67,0.46625,0.7506,0.28863,Misin01G020900.v7.1|Misin01G036800.v7.1|Misin01G049400.v7.1|Misin01G126400.v7.1|Misin01G361900.v7.1|Misin01G364800.v7.1|Misin01G390800.v7.1|Misin01G419100.v7.1|Misin01G438400.v7.1|Misin02G001600.v7.1|Misin02G034400.v7.1|Misin02G115400.v7.1|Misin02G129500.v7.1|Misin02G457600.v7.1|Misin02G486600.v7.1|Misin03G091900.v7.1|Misin03G092000.v7.1|Misin03G237600.v7.1|Misin03G237800.v7.1|Misin04G155200.v7.1|Misin04G185900.v7.1|Misin04G254200.v7.1|Misin04G257800.v7.1|Misin04G353800.v7.1|Misin04G366400.v7.1|Misin05G014500.v7.1|Misin05G030000.v7.1|Misin05G031800.v7.1|Misin05G098200.v7.1|Misin05G145800.v7.1|Misin05G173500.v7.1|Misin05G184800.v7.1|Misin05G220900.v7.1|Misin05G228300.v7.1|Misin05G258100.v7.1|Misin05G261600.v7.1|Misin05G265800.v7.1|Misin05G405600.v7.1|Misin06G068800.v7.1|Misin06G165200.v7.1|Misin06G203600.v7.1|Misin06G252900.v7.1|Misin06G257300.v7.1|Misin06G263100.v7.1|Misin06G377000.v7.1|Misin07G052900.v7.1|Misin07G068300.v7.1|Misin07G106000.v7.1|Misin07G114800.v7.1|Misin07G214400.v7.1|Misin07G216100.v7.1|Misin07G335300.v7.1|Misin07G346800.v7.1|Misin08G001700.v7.1|Misin08G053500.v7.1|Misin08G054300.v7.1|Misin08G222000.v7.1|Misin08G240600.v7.1|Misin09G202600.v7.1|Misin10G053600.v7.1|Misin11G161400.v7.1|Misin11G171200.v7.1|Misin11G205000.v7.1|Misin12G163600.v7.1|Misin12G168000.v7.1|Misin12G192100.v7.1|Misin12G250400.v7.1|Misin13G066600.v7.1|Misin13G196300.v7.1|Misin14G007100.v7.1|Misin14G075800.v7.1|Misin14G126900.v7.1|Misin15G055600.v7.1|Misin16G125400.v7.1|Misin16G133600.v7.1|Misin16G203300.v7.1|Misin16G231000.v7.1|Misin17G031500.v7.1|Misin17G113100.v7.1|Misin17G163800.v7.1|Misin17G249200.v7.1|Misin17G262000.v7.1|Misin18G026800.v7.1|Misin18G109800.v7.1|Misin18G214100.v7.1|Misin18G228700.v7.1|Misin19G159900.v7.1|MisinT178900.v7.1|MisinT236600.v7.1|MisinT322000.v7.1
GO:0051604,protein maturation,274,3,2.7,43,0.50771,0.5077,0.50771,Misin07G114800.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1
GO:0043436,oxoacid metabolic process,3516,40,34.63,17,0.52253,0.1855,1.00000,Misin01G049400.v7.1|Misin01G108900.v7.1|Misin01G372100.v7.1|Misin01G390800.v7.1|Misin02G486600.v7.1|Misin02G499200.v7.1|Misin03G291000.v7.1|Misin05G338300.v7.1|Misin06G133000.v7.1|Misin06G252900.v7.1|Misin06G323700.v7.1|Misin06G338800.v7.1|Misin07G052900.v7.1|Misin08G053500.v7.1|Misin08G160600.v7.1|Misin08G296300.v7.1|Misin08G317900.v7.1|Misin10G053600.v7.1|Misin10G168300.v7.1|Misin11G161400.v7.1|Misin12G147900.v7.1|Misin12G168000.v7.1|Misin13G066600.v7.1|Misin13G199000.v7.1|Misin14G007100.v7.1|Misin15G055600.v7.1|Misin15G171200.v7.1|Misin16G133600.v7.1|Misin16G155900.v7.1|Misin16G203300.v7.1|Misin17G034300.v7.1|Misin17G166600.v7.1|Misin17G210600.v7.1|Misin17G212000.v7.1|Misin17G249200.v7.1|Misin18G109800.v7.1|MisinT106500.v7.1|MisinT145000.v7.1|MisinT494700.v7.1|MisinT494800.v7.1
GO:0000003,reproduction,1511,15,14.88,44,0.52513,0.5251,0.52513,Misin01G390800.v7.1|Misin01G405400.v7.1|Misin02G402100.v7.1|Misin03G291000.v7.1|Misin04G185900.v7.1|Misin04G205100.v7.1|Misin04G352100.v7.1|Misin05G030000.v7.1|Misin06G252900.v7.1|Misin07G214400.v7.1|Misin07G478100.v7.1|Misin09G018700.v7.1|Misin14G086000.v7.1|Misin16G103700.v7.1|MisinT145000.v7.1
GO:0016070,RNA metabolic process,1013,11,9.98,37,0.53230,0.4140,1.00000,Misin01G419100.v7.1|Misin05G145800.v7.1|Misin06G252900.v7.1|Misin09G202600.v7.1|Misin11G161400.v7.1|Misin12G168000.v7.1|Misin14G126900.v7.1|Misin17G113100.v7.1|Misin18G214100.v7.1|Misin19G159900.v7.1|MisinT236600.v7.1
GO:0065008,regulation of biological quality,1038,11,10.22,39,0.53502,0.4455,1.00000,Misin01G364800.v7.1|Misin07G196800.v7.1|Misin07G481100.v7.1|Misin07G548500.v7.1|Misin08G270100.v7.1|Misin09G018700.v7.1|Misin12G035300.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1|MisinT331400.v7.1|MisinT569700.v7.1
GO:0007154,cell communication,2074,22,20.43,35,0.56824,0.3905,1.00000,Misin01G372100.v7.1|Misin01G390800.v7.1|Misin02G499200.v7.1|Misin03G237600.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G335400.v7.1|Misin06G338800.v7.1|Misin08G160600.v7.1|Misin08G296300.v7.1|Misin08G317900.v7.1|Misin11G073600.v7.1|Misin12G147900.v7.1|Misin13G199000.v7.1|Misin14G126900.v7.1|Misin16G079400.v7.1|Misin17G137800.v7.1|Misin17G210600.v7.1|Misin17G212000.v7.1|MisinT145000.v7.1|MisinT167900.v7.1|MisinT292700.v7.1
GO:0023052,signaling,2074,22,20.43,36,0.56824,0.3905,1.00000,Misin01G372100.v7.1|Misin01G390800.v7.1|Misin02G499200.v7.1|Misin03G237600.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G335400.v7.1|Misin06G338800.v7.1|Misin08G160600.v7.1|Misin08G296300.v7.1|Misin08G317900.v7.1|Misin11G073600.v7.1|Misin12G147900.v7.1|Misin13G199000.v7.1|Misin14G126900.v7.1|Misin16G079400.v7.1|Misin17G137800.v7.1|Misin17G210600.v7.1|Misin17G212000.v7.1|MisinT145000.v7.1|MisinT167900.v7.1|MisinT292700.v7.1
GO:0061024,membrane organization,407,4,4.01,45,0.57059,0.5706,0.57059,Misin02G038500.v7.1|Misin02G157100.v7.1|Misin05G410800.v7.1|Misin07G114800.v7.1
GO:0006605,protein targeting,407,4,4.01,46,0.57059,0.5706,0.57059,Misin04G352100.v7.1|Misin05G410800.v7.1|Misin07G114800.v7.1|MisinT167900.v7.1
GO:0050794,regulation of cellular process,2063,22,20.32,30,0.58393,0.3808,1.00000,Misin01G372100.v7.1|Misin01G390800.v7.1|Misin02G499200.v7.1|Misin03G237600.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G335400.v7.1|Misin06G338800.v7.1|Misin08G160600.v7.1|Misin08G296300.v7.1|Misin08G317900.v7.1|Misin11G073600.v7.1|Misin12G147900.v7.1|Misin13G199000.v7.1|Misin14G126900.v7.1|Misin16G079400.v7.1|Misin17G137800.v7.1|Misin17G210600.v7.1|Misin17G212000.v7.1|MisinT145000.v7.1|MisinT167900.v7.1|MisinT292700.v7.1
GO:0034655,nucleobase-containing compound catabolic...,314,3,3.09,52,0.59972,0.5997,0.59972,Misin05G258100.v7.1|Misin06G068800.v7.1|Misin18G214100.v7.1
GO:0065007,biological regulation,3048,33,30.02,25,0.59996,0.3083,1.00000,Misin01G364800.v7.1|Misin01G372100.v7.1|Misin01G390800.v7.1|Misin02G499200.v7.1|Misin03G237600.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G335400.v7.1|Misin06G338800.v7.1|Misin07G196800.v7.1|Misin07G481100.v7.1|Misin07G548500.v7.1|Misin08G160600.v7.1|Misin08G270100.v7.1|Misin08G296300.v7.1|Misin08G317900.v7.1|Misin09G018700.v7.1|Misin11G073600.v7.1|Misin12G035300.v7.1|Misin12G147900.v7.1|Misin13G199000.v7.1|Misin14G126900.v7.1|Misin16G079400.v7.1|Misin16G239400.v7.1|Misin17G137800.v7.1|Misin17G210600.v7.1|Misin17G212000.v7.1|Misin17G245600.v7.1|MisinT145000.v7.1|MisinT167900.v7.1|MisinT292700.v7.1|MisinT331400.v7.1|MisinT569700.v7.1
GO:0055085,transmembrane transport,538,5,5.3,58,0.61338,0.6134,0.61338,Misin01G438400.v7.1|Misin04G352100.v7.1|Misin11G191900.v7.1|Misin19G064200.v7.1|MisinT167900.v7.1
