GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0044281,small molecule metabolic process,6695,17,18.57,80,0.634,0.703,0.560,Misin01G126400.v7.1|Misin03G131100.v7.1|Misin05G338300.v7.1|Misin06G149100.v7.1|Misin06G234900.v7.1|Misin08G104200.v7.1|Misin08G239900.v7.1|Misin14G007100.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin16G041700.v7.1|Misin16G231000.v7.1|Misin17G249200.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT322000.v7.1|MisinT494700.v7.1
GO:0065007,biological regulation,3048,13,8.45,10,0.637,0.076,1.000,Misin05G337800.v7.1|Misin06G335400.v7.1|Misin08G325000.v7.1|Misin11G262800.v7.1|Misin11G274000.v7.1|Misin12G035300.v7.1|Misin12G278500.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G108300.v7.1|Misin16G079400.v7.1|Misin16G239400.v7.1|Misin18G206400.v7.1
GO:0005975,carbohydrate metabolic process,2721,7,7.55,70,0.639,0.639,0.639,Misin01G020200.v7.1|Misin01G358800.v7.1|Misin01G506200.v7.1|Misin03G131100.v7.1|Misin04G395100.v7.1|Misin10G068400.v7.1|Misin16G231000.v7.1
GO:0043412,macromolecule modification,5525,18,15.32,37,0.652,0.261,1.000,Misin02G413800.v7.1|Misin03G141800.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G325000.v7.1|Misin11G262800.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G158500.v7.1|Misin17G216700.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT494700.v7.1
GO:0040007,growth,393,1,1.09,72,0.667,0.667,0.667,Misin01G383300.v7.1
GO:0044237,cellular metabolic process,16058,47,44.53,45,0.675,0.328,1.000,Misin01G126400.v7.1|Misin01G383300.v7.1|Misin02G071100.v7.1|Misin02G309100.v7.1|Misin02G377400.v7.1|Misin02G413800.v7.1|Misin03G141800.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin04G284600.v7.1|Misin05G338300.v7.1|Misin05G341100.v7.1|Misin05G397300.v7.1|Misin06G234900.v7.1|Misin07G319900.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G217900.v7.1|Misin08G239900.v7.1|Misin08G325000.v7.1|Misin10G068400.v7.1|Misin11G031500.v7.1|Misin11G208300.v7.1|Misin11G262800.v7.1|Misin11G270000.v7.1|Misin12G016000.v7.1|Misin14G007100.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G108300.v7.1|Misin15G158500.v7.1|Misin16G041700.v7.1|Misin16G231000.v7.1|Misin16G239400.v7.1|Misin17G216700.v7.1|Misin17G249200.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT322000.v7.1|MisinT494700.v7.1|MisinT504500.v7.1|MisinT567400.v7.1
GO:0022613,ribonucleoprotein complex biogenesis,1555,5,4.31,50,0.675,0.434,1.000,Misin02G309100.v7.1|Misin02G377400.v7.1|Misin03G211800.v7.1|Misin04G284600.v7.1|Misin16G231000.v7.1
GO:0006464,cellular protein modification process,5525,18,15.32,38,0.678,0.261,0.261,Misin02G413800.v7.1|Misin03G141800.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G325000.v7.1|Misin11G262800.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G158500.v7.1|Misin17G216700.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT494700.v7.1
GO:0006605,protein targeting,407,1,1.13,73,0.680,0.680,0.680,Misin11G262800.v7.1
GO:0048856,anatomical structure development,2348,8,6.51,44,0.707,0.326,0.622,Misin01G383300.v7.1|Misin07G506800.v7.1|Misin08G325000.v7.1|Misin11G208300.v7.1|Misin15G158500.v7.1|Misin16G041700.v7.1|Misin16G079400.v7.1|MisinT567400.v7.1
GO:0030154,cell differentiation,446,1,1.24,81,0.713,0.713,0.713,Misin01G383300.v7.1
GO:0006091,generation of precursor metabolites and ...,1286,3,3.57,79,0.719,0.698,0.698,Misin05G397300.v7.1|Misin06G234900.v7.1|Misin11G031500.v7.1
GO:0006397,mRNA processing,488,1,1.35,83,0.745,0.745,0.745,MisinT567400.v7.1
GO:0044238,primary metabolic process,13487,40,37.4,42,0.760,0.317,1.000,Misin01G020200.v7.1|Misin01G358800.v7.1|Misin01G506200.v7.1|Misin02G377400.v7.1|Misin02G413800.v7.1|Misin03G131100.v7.1|Misin03G141800.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin04G284600.v7.1|Misin04G395100.v7.1|Misin05G338300.v7.1|Misin06G149100.v7.1|Misin07G319900.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G217900.v7.1|Misin08G325000.v7.1|Misin10G068400.v7.1|Misin11G262800.v7.1|Misin12G016000.v7.1|Misin14G007100.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G158500.v7.1|Misin16G231000.v7.1|Misin16G239400.v7.1|Misin17G127100.v7.1|Misin17G216700.v7.1|Misin17G249200.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT413500.v7.1|MisinT494700.v7.1|MisinT567400.v7.1
GO:0019752,carboxylic acid metabolic process,3516,8,9.75,86,0.760,0.775,1.000,Misin05G338300.v7.1|Misin08G104200.v7.1|Misin14G007100.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin17G249200.v7.1|Misin19G027600.v7.1|MisinT494700.v7.1
GO:0006520,cellular amino acid metabolic process,3516,8,9.75,87,0.770,0.775,0.775,Misin05G338300.v7.1|Misin08G104200.v7.1|Misin14G007100.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin17G249200.v7.1|Misin19G027600.v7.1|MisinT494700.v7.1
GO:0071704,organic substance metabolic process,13487,40,37.4,43,0.783,0.317,1.000,Misin01G020200.v7.1|Misin01G358800.v7.1|Misin01G506200.v7.1|Misin02G377400.v7.1|Misin02G413800.v7.1|Misin03G131100.v7.1|Misin03G141800.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin04G284600.v7.1|Misin04G395100.v7.1|Misin05G338300.v7.1|Misin06G149100.v7.1|Misin07G319900.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G217900.v7.1|Misin08G325000.v7.1|Misin10G068400.v7.1|Misin11G262800.v7.1|Misin12G016000.v7.1|Misin14G007100.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G158500.v7.1|Misin16G231000.v7.1|Misin16G239400.v7.1|Misin17G127100.v7.1|Misin17G216700.v7.1|Misin17G249200.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT413500.v7.1|MisinT494700.v7.1|MisinT567400.v7.1
GO:0043436,oxoacid metabolic process,3516,8,9.75,88,0.792,0.775,1.000,Misin05G338300.v7.1|Misin08G104200.v7.1|Misin14G007100.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin17G249200.v7.1|Misin19G027600.v7.1|MisinT494700.v7.1
GO:0032502,developmental process,2412,8,6.69,47,0.796,0.353,1.000,Misin01G383300.v7.1|Misin07G506800.v7.1|Misin08G325000.v7.1|Misin11G208300.v7.1|Misin15G158500.v7.1|Misin16G041700.v7.1|Misin16G079400.v7.1|MisinT567400.v7.1
GO:0009058,biosynthetic process,9847,26,27.31,71,0.798,0.663,0.798,Misin01G126400.v7.1|Misin01G506200.v7.1|Misin02G377400.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G284600.v7.1|Misin05G338300.v7.1|Misin05G341100.v7.1|Misin06G149100.v7.1|Misin07G066600.v7.1|Misin07G066700.v7.1|Misin08G217900.v7.1|Misin08G239900.v7.1|Misin08G295000.v7.1|Misin11G208300.v7.1|Misin11G262800.v7.1|Misin12G016000.v7.1|Misin14G007100.v7.1|Misin15G108300.v7.1|Misin16G041700.v7.1|Misin16G231000.v7.1|Misin16G239400.v7.1|Misin17G127100.v7.1|Misin17G249200.v7.1|MisinT322000.v7.1|MisinT504500.v7.1
GO:0009987,cellular process,19396,58,53.79,28,0.802,0.182,1.000,Misin01G020200.v7.1|Misin01G126400.v7.1|Misin01G383300.v7.1|Misin01G432100.v7.1|Misin02G071100.v7.1|Misin02G309100.v7.1|Misin02G377400.v7.1|Misin02G413800.v7.1|Misin03G141800.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin04G284600.v7.1|Misin05G014900.v7.1|Misin05G337800.v7.1|Misin05G338300.v7.1|Misin05G341100.v7.1|Misin05G397300.v7.1|Misin06G004500.v7.1|Misin06G234900.v7.1|Misin06G335400.v7.1|Misin07G319900.v7.1|Misin07G405500.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G197500.v7.1|Misin08G217900.v7.1|Misin08G239900.v7.1|Misin08G325000.v7.1|Misin10G068400.v7.1|Misin11G031500.v7.1|Misin11G208300.v7.1|Misin11G262800.v7.1|Misin11G270000.v7.1|Misin11G274000.v7.1|Misin12G016000.v7.1|Misin12G278500.v7.1|Misin14G007100.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G108300.v7.1|Misin15G158500.v7.1|Misin16G041700.v7.1|Misin16G079400.v7.1|Misin16G231000.v7.1|Misin16G239400.v7.1|Misin17G216700.v7.1|Misin17G249200.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT322000.v7.1|MisinT494700.v7.1|MisinT504500.v7.1|MisinT567400.v7.1
GO:0051234,establishment of localization,3176,6,8.81,102,0.811,0.887,1.000,Misin07G319900.v7.1|Misin08G198300.v7.1|Misin11G262800.v7.1|Misin12G035300.v7.1|Misin12G193100.v7.1|Misin19G064200.v7.1
GO:0008152,metabolic process,20656,58,57.29,55,0.825,0.486,1.000,Misin01G020200.v7.1|Misin01G126400.v7.1|Misin01G358800.v7.1|Misin01G383300.v7.1|Misin01G506200.v7.1|Misin02G071100.v7.1|Misin02G309100.v7.1|Misin02G377400.v7.1|Misin02G413800.v7.1|Misin03G131100.v7.1|Misin03G141800.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin04G284600.v7.1|Misin04G395100.v7.1|Misin05G338300.v7.1|Misin05G341100.v7.1|Misin05G397300.v7.1|Misin06G149100.v7.1|Misin06G234900.v7.1|Misin07G066600.v7.1|Misin07G066700.v7.1|Misin07G319900.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G217900.v7.1|Misin08G239900.v7.1|Misin08G295000.v7.1|Misin08G325000.v7.1|Misin10G068400.v7.1|Misin11G031500.v7.1|Misin11G208300.v7.1|Misin11G262800.v7.1|Misin11G270000.v7.1|Misin12G016000.v7.1|Misin14G007100.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G108300.v7.1|Misin15G158500.v7.1|Misin16G041700.v7.1|Misin16G231000.v7.1|Misin16G239400.v7.1|Misin17G127100.v7.1|Misin17G216700.v7.1|Misin17G249200.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT322000.v7.1|MisinT413500.v7.1|MisinT494700.v7.1|MisinT504500.v7.1|MisinT567400.v7.1
GO:0006810,transport,3176,6,8.81,103,0.826,0.887,0.832,Misin07G319900.v7.1|Misin08G198300.v7.1|Misin11G262800.v7.1|Misin12G035300.v7.1|Misin12G193100.v7.1|Misin19G064200.v7.1
GO:0006807,nitrogen compound metabolic process,14884,42,41.28,54,0.830,0.481,1.000,Misin01G126400.v7.1|Misin01G383300.v7.1|Misin02G309100.v7.1|Misin02G377400.v7.1|Misin02G413800.v7.1|Misin03G141800.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin04G284600.v7.1|Misin05G338300.v7.1|Misin05G341100.v7.1|Misin07G319900.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G217900.v7.1|Misin08G239900.v7.1|Misin08G325000.v7.1|Misin10G068400.v7.1|Misin11G208300.v7.1|Misin11G262800.v7.1|Misin12G016000.v7.1|Misin14G007100.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G108300.v7.1|Misin15G158500.v7.1|Misin16G041700.v7.1|Misin16G231000.v7.1|Misin16G239400.v7.1|Misin17G216700.v7.1|Misin17G249200.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT322000.v7.1|MisinT494700.v7.1|MisinT504500.v7.1|MisinT567400.v7.1
GO:0022607,cellular component assembly,1341,3,3.72,82,0.841,0.725,0.262,Misin01G432100.v7.1|Misin02G071100.v7.1|Misin16G239400.v7.1
GO:0051179,localization,3176,6,8.81,104,0.867,0.887,1.000,Misin07G319900.v7.1|Misin08G198300.v7.1|Misin11G262800.v7.1|Misin12G035300.v7.1|Misin12G193100.v7.1|Misin19G064200.v7.1
GO:0034641,cellular nitrogen compound metabolic pro...,9630,25,26.71,78,0.886,0.698,0.786,Misin01G126400.v7.1|Misin01G383300.v7.1|Misin02G309100.v7.1|Misin02G377400.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G284600.v7.1|Misin05G341100.v7.1|Misin07G319900.v7.1|Misin07G506800.v7.1|Misin08G217900.v7.1|Misin08G239900.v7.1|Misin10G068400.v7.1|Misin11G208300.v7.1|Misin12G016000.v7.1|Misin14G007100.v7.1|Misin15G108300.v7.1|Misin15G158500.v7.1|Misin16G041700.v7.1|Misin16G231000.v7.1|Misin17G249200.v7.1|Misin18G206400.v7.1|MisinT322000.v7.1|MisinT504500.v7.1|MisinT567400.v7.1
GO:0044260,cellular macromolecule metabolic process,7647,24,21.21,39,0.900,0.275,1.000,Misin02G377400.v7.1|Misin02G413800.v7.1|Misin03G141800.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G201600.v7.1|Misin04G284600.v7.1|Misin07G506800.v7.1|Misin08G104200.v7.1|Misin08G217900.v7.1|Misin08G325000.v7.1|Misin11G262800.v7.1|Misin12G016000.v7.1|Misin14G045600.v7.1|Misin14G145300.v7.1|Misin14G156100.v7.1|Misin15G158500.v7.1|Misin17G216700.v7.1|Misin18G144500.v7.1|Misin18G206400.v7.1|Misin19G027600.v7.1|MisinT494700.v7.1
GO:0006629,lipid metabolic process,2140,4,5.93,97,0.935,0.854,0.854,Misin06G149100.v7.1|Misin10G068400.v7.1|Misin17G127100.v7.1|MisinT413500.v7.1
GO:0090304,nucleic acid metabolic process,2062,4,5.72,92,0.953,0.833,1.000,Misin07G319900.v7.1|Misin07G506800.v7.1|Misin15G158500.v7.1|MisinT567400.v7.1
GO:0016043,cellular component organization,2955,6,8.2,96,0.973,0.841,1.000,Misin01G383300.v7.1|Misin01G432100.v7.1|Misin02G071100.v7.1|Misin05G014900.v7.1|Misin06G004500.v7.1|Misin16G239400.v7.1
GO:0009056,catabolic process,3824,6,10.61,109,0.988,0.963,0.968,Misin02G071100.v7.1|Misin07G506800.v7.1|Misin10G068400.v7.1|Misin11G270000.v7.1|Misin14G007100.v7.1|MisinT413500.v7.1
GO:0071840,cellular component organization or bioge...,4127,11,11.45,64,0.989,0.606,1.000,Misin01G383300.v7.1|Misin01G432100.v7.1|Misin02G071100.v7.1|Misin02G309100.v7.1|Misin02G377400.v7.1|Misin03G211800.v7.1|Misin04G284600.v7.1|Misin05G014900.v7.1|Misin06G004500.v7.1|Misin16G231000.v7.1|Misin16G239400.v7.1
GO:1901566,organonitrogen compound biosynthetic pro...,1373,6,3.81,20,1.000,0.181,1.000,Misin02G377400.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G284600.v7.1|Misin08G217900.v7.1|Misin12G016000.v7.1
GO:0016070,RNA metabolic process,1013,3,2.81,59,1.000,0.537,1.000,Misin07G319900.v7.1|Misin15G158500.v7.1|MisinT567400.v7.1
GO:0006259,DNA metabolic process,1071,1,2.97,108,1.000,0.952,0.952,Misin07G506800.v7.1
GO:0016071,mRNA metabolic process,488,1,1.35,84,1.000,0.745,1.000,MisinT567400.v7.1
GO:0043933,protein-containing complex subunit organ...,991,1,2.75,106,1.000,0.939,1.000,Misin01G432100.v7.1
GO:0009059,macromolecule biosynthetic process,1373,6,3.81,21,1.000,0.181,1.000,Misin02G377400.v7.1|Misin03G211800.v7.1|Misin04G057000.v7.1|Misin04G284600.v7.1|Misin08G217900.v7.1|Misin12G016000.v7.1
GO:1901360,organic cyclic compound metabolic proces...,2203,4,6.11,98,1.000,0.869,1.000,Misin07G319900.v7.1|Misin07G506800.v7.1|Misin15G158500.v7.1|MisinT567400.v7.1
GO:0048869,cellular developmental process,590,1,1.64,90,1.000,0.809,1.000,Misin01G383300.v7.1
GO:0032501,multicellular organismal process,357,1,0.99,68,1.000,0.631,1.000,Misin08G325000.v7.1
GO:0006725,cellular aromatic compound metabolic pro...,2203,4,6.11,99,1.000,0.869,1.000,Misin07G319900.v7.1|Misin07G506800.v7.1|Misin15G158500.v7.1|MisinT567400.v7.1
