GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0000166,nucleotide binding,7789,195,132.9,137,0.00341,0.12038,0.00226,Misin01G146700.v7.1|Misin01G190000.v7.1|Misin01G202900.v7.1|Misin01G265800.v7.1|Misin01G344100.v7.1|Misin01G354600.v7.1|Misin01G412200.v7.1|Misin01G417800.v7.1|Misin01G478800.v7.1|Misin01G494400.v7.1|Misin01G499100.v7.1|Misin02G157700.v7.1|Misin02G208300.v7.1|Misin02G324500.v7.1|Misin02G336200.v7.1|Misin02G396200.v7.1|Misin02G437700.v7.1|Misin02G501300.v7.1|Misin03G021500.v7.1|Misin03G022200.v7.1|Misin03G022700.v7.1|Misin03G042800.v7.1|Misin03G052500.v7.1|Misin03G078500.v7.1|Misin03G078600.v7.1|Misin03G272800.v7.1|Misin03G284800.v7.1|Misin04G007800.v7.1|Misin04G015500.v7.1|Misin04G033400.v7.1|Misin04G033500.v7.1|Misin04G034000.v7.1|Misin04G034400.v7.1|Misin04G034900.v7.1|Misin04G035200.v7.1|Misin04G050700.v7.1|Misin04G051000.v7.1|Misin04G067600.v7.1|Misin04G072200.v7.1|Misin04G072300.v7.1|Misin04G201300.v7.1|Misin04G295600.v7.1|Misin04G304200.v7.1|Misin04G372600.v7.1|Misin04G393700.v7.1|Misin04G406900.v7.1|Misin05G006200.v7.1|Misin05G027400.v7.1|Misin05G036600.v7.1|Misin05G080800.v7.1|Misin05G082000.v7.1|Misin05G102400.v7.1|Misin05G179000.v7.1|Misin05G209300.v7.1|Misin05G230400.v7.1|Misin05G292900.v7.1|Misin05G407800.v7.1|Misin06G011700.v7.1|Misin06G056200.v7.1|Misin06G077800.v7.1|Misin06G078000.v7.1|Misin06G171500.v7.1|Misin06G203200.v7.1|Misin06G221000.v7.1|Misin06G226800.v7.1|Misin06G344800.v7.1|Misin06G359200.v7.1|Misin07G031800.v7.1|Misin07G094600.v7.1|Misin07G109200.v7.1|Misin07G136000.v7.1|Misin07G152700.v7.1|Misin07G225300.v7.1|Misin07G225400.v7.1|Misin07G225600.v7.1|Misin07G226400.v7.1|Misin07G226500.v7.1|Misin07G227000.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G269400.v7.1|Misin07G289800.v7.1|Misin07G295100.v7.1|Misin07G320700.v7.1|Misin07G377800.v7.1|Misin07G402000.v7.1|Misin07G409500.v7.1|Misin07G415200.v7.1|Misin08G050700.v7.1|Misin08G176300.v7.1|Misin08G196000.v7.1|Misin08G200400.v7.1|Misin08G200600.v7.1|Misin08G203100.v7.1|Misin08G210300.v7.1|Misin08G268000.v7.1|Misin09G018000.v7.1|Misin09G032200.v7.1|Misin09G094000.v7.1|Misin09G095500.v7.1|Misin09G098100.v7.1|Misin09G100100.v7.1|Misin09G100400.v7.1|Misin09G111100.v7.1|Misin09G170400.v7.1|Misin09G184300.v7.1|Misin09G188000.v7.1|Misin09G194600.v7.1|Misin09G212100.v7.1|Misin10G028200.v7.1|Misin10G041800.v7.1|Misin10G074500.v7.1|Misin10G074800.v7.1|Misin10G076200.v7.1|Misin10G078700.v7.1|Misin10G104600.v7.1|Misin10G143100.v7.1|Misin10G154000.v7.1|Misin10G162700.v7.1|Misin10G170000.v7.1|Misin10G189200.v7.1|Misin11G022700.v7.1|Misin11G098300.v7.1|Misin11G155800.v7.1|Misin11G184100.v7.1|Misin11G202000.v7.1|Misin11G211600.v7.1|Misin11G220400.v7.1|Misin11G220700.v7.1|Misin11G222100.v7.1|Misin11G222800.v7.1|Misin11G224600.v7.1|Misin11G225300.v7.1|Misin11G246000.v7.1|Misin12G108200.v7.1|Misin12G161400.v7.1|Misin12G192600.v7.1|Misin12G201100.v7.1|Misin12G221600.v7.1|Misin12G280400.v7.1|Misin13G084400.v7.1|Misin13G129900.v7.1|Misin13G187400.v7.1|Misin14G007400.v7.1|Misin14G007500.v7.1|Misin14G010400.v7.1|Misin14G047100.v7.1|Misin14G074500.v7.1|Misin14G105000.v7.1|Misin14G121800.v7.1|Misin14G138900.v7.1|Misin15G018300.v7.1|Misin15G027700.v7.1|Misin15G091200.v7.1|Misin16G168900.v7.1|Misin16G207700.v7.1|Misin16G222700.v7.1|Misin17G003000.v7.1|Misin17G055400.v7.1|Misin17G167900.v7.1|Misin17G186400.v7.1|Misin17G208500.v7.1|Misin18G051300.v7.1|Misin18G105500.v7.1|Misin18G171800.v7.1|Misin18G207400.v7.1|Misin18G215900.v7.1|Misin19G040600.v7.1|Misin19G051900.v7.1|Misin19G138600.v7.1|Misin19G165000.v7.1|Misin19G200700.v7.1|Misin19G204400.v7.1|Misin19G210900.v7.1|Misin19G249000.v7.1|MisinT113700.v7.1|MisinT151400.v7.1|MisinT183900.v7.1|MisinT184100.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT255700.v7.1|MisinT318800.v7.1|MisinT364600.v7.1|MisinT368300.v7.1|MisinT371800.v7.1|MisinT380300.v7.1|MisinT402800.v7.1|MisinT453600.v7.1|MisinT477200.v7.1|MisinT477300.v7.1|MisinT513500.v7.1|MisinT543700.v7.1|MisinT580600.v7.1|MisinT585300.v7.1
GO:0008171,O-methyltransferase activity,118,7,2.01,14,0.00420,0.00420,0.00420,Misin02G332900.v7.1|Misin03G366800.v7.1|Misin04G402100.v7.1|Misin10G118400.v7.1|Misin14G010400.v7.1|MisinT117800.v7.1|MisinT118100.v7.1
GO:0005351,carbohydrate:proton symporter activity,150,8,2.56,15,0.00436,0.00436,0.01154,Misin01G434200.v7.1|Misin03G032700.v7.1|Misin03G166900.v7.1|Misin04G008100.v7.1|Misin04G158500.v7.1|Misin04G334600.v7.1|Misin05G089900.v7.1|Misin07G377000.v7.1
GO:0005355,glucose transmembrane transporter activi...,122,7,2.08,16,0.00504,0.00504,0.00504,Misin01G434200.v7.1|Misin03G032700.v7.1|Misin03G166900.v7.1|Misin04G008100.v7.1|Misin04G158500.v7.1|Misin04G334600.v7.1|Misin05G089900.v7.1
GO:0005506,iron ion binding,767,23,13.09,18,0.00703,0.00703,0.00703,Misin01G317900.v7.1|Misin01G488200.v7.1|Misin01G507300.v7.1|Misin02G061000.v7.1|Misin02G199800.v7.1|Misin02G481700.v7.1|Misin03G238800.v7.1|Misin04G302600.v7.1|Misin05G090900.v7.1|Misin05G203400.v7.1|Misin06G030000.v7.1|Misin06G349000.v7.1|Misin06G392100.v7.1|Misin07G085500.v7.1|Misin13G057900.v7.1|Misin13G134200.v7.1|Misin16G151000.v7.1|Misin19G062800.v7.1|MisinT014600.v7.1|MisinT219600.v7.1|MisinT388400.v7.1|MisinT513900.v7.1|MisinT584600.v7.1
GO:0005516,calmodulin binding,270,11,4.61,19,0.00708,0.00708,0.00708,Misin01G499100.v7.1|Misin02G118600.v7.1|Misin02G501300.v7.1|Misin06G355200.v7.1|Misin11G184100.v7.1|Misin12G192600.v7.1|Misin14G010400.v7.1|Misin14G116200.v7.1|Misin14G130200.v7.1|Misin15G130600.v7.1|Misin17G186400.v7.1
GO:0046524,sucrose-phosphate synthase activity,9,2,0.15,21,0.00966,0.00966,0.00966,Misin06G380900.v7.1|Misin08G064900.v7.1
GO:0004497,monooxygenase activity,754,23,12.86,17,0.00988,0.00577,0.05971,Misin01G488200.v7.1|Misin02G061000.v7.1|Misin02G199800.v7.1|Misin02G481700.v7.1|Misin03G042800.v7.1|Misin03G238800.v7.1|Misin04G050700.v7.1|Misin04G051000.v7.1|Misin04G302600.v7.1|Misin05G090900.v7.1|Misin05G203400.v7.1|Misin06G030000.v7.1|Misin06G056200.v7.1|Misin06G171500.v7.1|Misin06G392100.v7.1|Misin07G085500.v7.1|Misin13G057900.v7.1|Misin13G134200.v7.1|Misin14G110300.v7.1|Misin16G151000.v7.1|MisinT014600.v7.1|MisinT219600.v7.1|MisinT388400.v7.1
GO:0015079,potassium ion transmembrane transporter ...,140,7,2.39,22,0.01043,0.01043,0.13902,Misin02G180500.v7.1|Misin03G135700.v7.1|Misin04G388800.v7.1|Misin08G205800.v7.1|Misin08G268000.v7.1|Misin18G110200.v7.1|Misin19G114000.v7.1
GO:0005381,iron ion transmembrane transporter activ...,28,3,0.48,23,0.01179,0.01179,0.01179,Misin01G131200.v7.1|Misin02G122600.v7.1|MisinT261600.v7.1
GO:0004645,phosphorylase activity,10,2,0.17,24,0.01194,0.01194,1.00000,Misin05G355000.v7.1|Misin07G485600.v7.1
GO:0016705,"oxidoreductase activity, acting on paire...",817,23,13.94,25,0.01409,0.01409,0.09415,Misin01G488200.v7.1|Misin01G507300.v7.1|Misin02G061000.v7.1|Misin02G199800.v7.1|Misin02G481700.v7.1|Misin03G042800.v7.1|Misin03G238800.v7.1|Misin04G051000.v7.1|Misin04G302600.v7.1|Misin05G090900.v7.1|Misin05G203400.v7.1|Misin06G030000.v7.1|Misin06G056200.v7.1|Misin06G171500.v7.1|Misin06G392100.v7.1|Misin07G085500.v7.1|Misin13G057900.v7.1|Misin13G134200.v7.1|Misin14G110300.v7.1|Misin16G151000.v7.1|MisinT014600.v7.1|MisinT219600.v7.1|MisinT388400.v7.1
GO:0015116,sulfate transmembrane transporter activi...,30,3,0.51,26,0.01425,0.01425,0.08223,Misin03G248400.v7.1|Misin04G138400.v7.1|Misin07G320000.v7.1
GO:0010427,abscisic acid binding,30,3,0.51,27,0.01425,0.01425,0.01425,Misin02G377100.v7.1|Misin08G108800.v7.1|Misin09G143200.v7.1
GO:0052852,very-long-chain-(S)-2-hydroxy-acid oxida...,11,2,0.19,28,0.01443,0.01443,0.01443,Misin11G222100.v7.1|Misin12G201100.v7.1
GO:0052853,long-chain-(S)-2-hydroxy-long-chain-acid...,11,2,0.19,29,0.01443,0.01443,0.01443,Misin11G222100.v7.1|Misin12G201100.v7.1
GO:0052854,medium-chain-(S)-2-hydroxy-acid oxidase ...,11,2,0.19,30,0.01443,0.01443,0.01443,Misin11G222100.v7.1|Misin12G201100.v7.1
GO:0050377,"UDP-glucose 4,6-dehydratase activity",1,1,0.02,33,0.01706,0.01706,0.01706,Misin07G003000.v7.1
GO:0004657,proline dehydrogenase activity,1,1,0.02,34,0.01706,0.01706,0.01706,Misin02G277500.v7.1
GO:0018454,acetoacetyl-CoA reductase activity,1,1,0.02,35,0.01706,0.01706,0.01706,Misin19G130300.v7.1
GO:0004022,alcohol dehydrogenase (NAD) activity,12,2,0.2,36,0.01713,0.01713,0.01713,Misin09G105000.v7.1|Misin10G085200.v7.1
GO:0015086,cadmium ion transmembrane transporter ac...,14,2,0.24,37,0.02309,0.02309,0.02309,Misin04G085300.v7.1|MisinT556700.v7.1
GO:0008891,glycolate oxidase activity,16,2,0.27,42,0.02977,0.02977,0.02977,Misin11G222100.v7.1|Misin12G201100.v7.1
GO:0019139,cytokinin dehydrogenase activity,16,2,0.27,43,0.02977,0.02977,0.02977,Misin07G289800.v7.1|Misin13G129900.v7.1
GO:0019904,protein domain specific binding,16,2,0.27,44,0.02977,0.02977,0.02977,Misin11G098300.v7.1|Misin12G108200.v7.1
GO:0008889,glycerophosphodiester phosphodiesterase ...,41,3,0.7,45,0.03263,0.03263,0.03263,Misin11G110100.v7.1|Misin12G115000.v7.1|Misin13G187400.v7.1
GO:0018826,methionine gamma-lyase activity,2,1,0.03,47,0.03383,0.03383,0.03383,Misin01G176200.v7.1
GO:0045703,ketoreductase activity,2,1,0.03,48,0.03383,0.03383,0.03383,Misin19G130300.v7.1
GO:0010486,manganese:proton antiporter activity,2,1,0.03,49,0.03383,0.03383,0.03383,Misin05G344400.v7.1
GO:0017017,MAP kinase tyrosine/serine/threonine pho...,2,1,0.03,50,0.03383,0.03383,0.03383,Misin17G017200.v7.1
GO:0020037,heme binding,802,21,13.68,52,0.03628,0.03628,0.03628,Misin01G488200.v7.1|Misin02G061000.v7.1|Misin02G199800.v7.1|Misin02G302800.v7.1|Misin02G481700.v7.1|Misin03G238800.v7.1|Misin04G302600.v7.1|Misin05G090900.v7.1|Misin05G203400.v7.1|Misin06G030000.v7.1|Misin07G085500.v7.1|Misin13G057900.v7.1|Misin13G134200.v7.1|Misin16G077200.v7.1|Misin16G151000.v7.1|Misin17G068500.v7.1|MisinT014600.v7.1|MisinT061000.v7.1|MisinT219600.v7.1|MisinT388400.v7.1|MisinT584600.v7.1
GO:0080043,quercetin 3-O-glucosyltransferase activi...,305,10,5.2,55,0.03774,0.03774,0.03774,Misin01G062000.v7.1|Misin02G298500.v7.1|Misin02G338600.v7.1|Misin04G160100.v7.1|Misin11G046300.v7.1|Misin12G046300.v7.1|Misin12G100600.v7.1|Misin18G253400.v7.1|Misin19G127000.v7.1|MisinT214300.v7.1
GO:0080044,quercetin 7-O-glucosyltransferase activi...,305,10,5.2,56,0.03774,0.03774,0.03774,Misin01G062000.v7.1|Misin02G298500.v7.1|Misin02G338600.v7.1|Misin04G160100.v7.1|Misin11G046300.v7.1|Misin12G046300.v7.1|Misin12G100600.v7.1|Misin18G253400.v7.1|Misin19G127000.v7.1|MisinT214300.v7.1
GO:0016157,sucrose synthase activity,19,2,0.32,57,0.04103,0.04103,0.04103,Misin06G380900.v7.1|Misin08G064900.v7.1
GO:0008794,arsenate reductase (glutaredoxin) activi...,3,1,0.05,65,0.05032,0.05032,0.05032,Misin01G292300.v7.1
