GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0046524,sucrose-phosphate synthase activity,9,2,0.11,9,0.00518,0.00518,0.00518,Misin05G372400.v7.1|Misin06G380900.v7.1
GO:0015369,calcium:proton antiporter activity,10,2,0.12,10,0.00643,0.00643,0.00643,Misin05G166800.v7.1|Misin06G158600.v7.1
GO:0015140,malate transmembrane transporter activit...,32,3,0.4,11,0.00713,0.00713,0.05579,Misin07G200200.v7.1|Misin14G100100.v7.1|Misin15G121400.v7.1
GO:0051213,dioxygenase activity,341,12,4.22,12,0.00805,0.00805,0.00518,Misin01G114300.v7.1|Misin01G296600.v7.1|Misin02G259800.v7.1|Misin02G290200.v7.1|Misin07G230900.v7.1|Misin08G307800.v7.1|Misin13G104600.v7.1|Misin16G033200.v7.1|Misin17G031000.v7.1|MisinT068300.v7.1|MisinT436300.v7.1|MisinT513900.v7.1
GO:0043891,glyceraldehyde-3-phosphate dehydrogenase...,12,2,0.15,13,0.00927,0.00927,1.00000,Misin02G502200.v7.1|Misin12G105200.v7.1
GO:0016165,linoleate 13S-lipoxygenase activity,12,2,0.15,14,0.00927,0.00927,0.00927,Misin07G230900.v7.1|MisinT436300.v7.1
GO:0018454,acetoacetyl-CoA reductase activity,1,1,0.01,16,0.01236,0.01236,0.01236,Misin19G130300.v7.1
GO:0016207,4-coumarate-CoA ligase activity,14,2,0.17,18,0.01258,0.01258,0.01258,Misin07G295100.v7.1|Misin07G453100.v7.1
GO:0008187,poly-pyrimidine tract binding,14,2,0.17,19,0.01258,0.01258,0.11673,Misin02G076500.v7.1|Misin10G186300.v7.1
GO:0003714,transcription corepressor activity,41,3,0.51,20,0.01413,0.01413,0.01413,Misin04G199400.v7.1|Misin18G061400.v7.1|Misin19G027000.v7.1
GO:0003910,DNA ligase (ATP) activity,15,2,0.19,21,0.01439,0.01439,0.01439,Misin03G101000.v7.1|Misin07G351600.v7.1
GO:0046982,protein heterodimerization activity,206,7,2.55,22,0.01459,0.01459,0.01459,Misin01G100300.v7.1|Misin03G052400.v7.1|Misin07G216700.v7.1|Misin07G217200.v7.1|Misin16G004100.v7.1|Misin16G241900.v7.1|MisinT370200.v7.1
GO:0004185,serine-type carboxypeptidase activity,161,6,1.99,23,0.01531,0.01531,0.01531,Misin02G323700.v7.1|Misin03G021600.v7.1|Misin04G380000.v7.1|Misin10G179600.v7.1|Misin10G180200.v7.1|Misin19G037500.v7.1
GO:0003993,acid phosphatase activity,78,4,0.96,24,0.01603,0.01603,0.01603,Misin05G303100.v7.1|Misin07G391600.v7.1|Misin14G102700.v7.1|Misin16G078300.v7.1
GO:0004364,glutathione transferase activity,225,7,2.78,28,0.02245,0.02245,0.02245,Misin01G300300.v7.1|Misin02G097400.v7.1|Misin02G286300.v7.1|Misin02G292400.v7.1|Misin05G392300.v7.1|Misin17G063300.v7.1|MisinT258000.v7.1
GO:0016157,sucrose synthase activity,19,2,0.23,29,0.02269,0.02269,0.02269,Misin05G372400.v7.1|Misin06G380900.v7.1
GO:0004334,fumarylacetoacetase activity,2,1,0.02,31,0.02457,0.02457,0.02457,Misin08G098400.v7.1
GO:0030604,1-deoxy-D-xylulose-5-phosphate reductois...,2,1,0.02,32,0.02457,0.02457,0.02457,Misin06G053100.v7.1
GO:0045703,ketoreductase activity,2,1,0.02,33,0.02457,0.02457,0.02457,Misin19G130300.v7.1
GO:0032454,histone demethylase activity (H3-K9 spec...,2,1,0.02,34,0.02457,0.02457,0.02457,Misin02G259800.v7.1
GO:0072341,modified amino acid binding,22,2,0.27,43,0.02992,0.02992,1.00000,Misin14G103700.v7.1|Misin16G027000.v7.1
GO:0004057,arginyltransferase activity,3,1,0.04,46,0.03663,0.03663,0.03663,Misin17G159400.v7.1
GO:0004485,methylcrotonoyl-CoA carboxylase activity,3,1,0.04,47,0.03663,0.03663,0.03663,Misin15G171100.v7.1
GO:0080043,quercetin 3-O-glucosyltransferase activi...,305,8,3.77,48,0.03692,0.03692,0.03692,Misin02G008100.v7.1|Misin02G298600.v7.1|Misin03G070800.v7.1|Misin12G100600.v7.1|Misin16G204600.v7.1|Misin19G066600.v7.1|Misin19G123300.v7.1|MisinT580300.v7.1
GO:0080044,quercetin 7-O-glucosyltransferase activi...,305,8,3.77,49,0.03692,0.03692,0.03692,Misin02G008100.v7.1|Misin02G298600.v7.1|Misin03G070800.v7.1|Misin12G100600.v7.1|Misin16G204600.v7.1|Misin19G066600.v7.1|Misin19G123300.v7.1|MisinT580300.v7.1
GO:0005351,carbohydrate:proton symporter activity,150,5,1.85,50,0.03908,0.03908,0.03908,Misin03G166900.v7.1|Misin12G102400.v7.1|Misin13G057200.v7.1|MisinT250900.v7.1|MisinT396600.v7.1
GO:0004363,glutathione synthase activity,4,1,0.05,54,0.04854,0.04854,0.04854,Misin14G103700.v7.1
GO:0015245,fatty acid transmembrane transporter act...,4,1,0.05,55,0.04854,0.04854,0.04854,Misin02G184600.v7.1
GO:0046922,peptide-O-fucosyltransferase activity,4,1,0.05,56,0.04854,0.04854,0.04854,Misin03G318000.v7.1
GO:0047769,arogenate dehydratase activity,4,1,0.05,57,0.04854,0.04854,0.04854,Misin12G067900.v7.1
GO:0046899,nucleoside triphosphate adenylate kinase...,4,1,0.05,58,0.04854,0.04854,0.04854,Misin15G099600.v7.1
GO:0004612,phosphoenolpyruvate carboxykinase (ATP) ...,4,1,0.05,59,0.04854,0.04854,0.04854,Misin01G412200.v7.1
GO:0047987,hydroperoxide dehydratase activity,4,1,0.05,60,0.04854,0.04854,0.04854,Misin02G438500.v7.1
GO:0030246,carbohydrate binding,713,27,8.81,40,0.05022,0.02461,0.02200,Misin01G383700.v7.1|Misin01G424300.v7.1|Misin01G494100.v7.1|Misin03G022700.v7.1|Misin03G067000.v7.1|Misin04G000400.v7.1|Misin04G034400.v7.1|Misin04G065100.v7.1|Misin04G072200.v7.1|Misin04G310300.v7.1|Misin05G272400.v7.1|Misin05G328800.v7.1|Misin06G085800.v7.1|Misin06G088700.v7.1|Misin06G406000.v7.1|Misin07G032600.v7.1|Misin07G226500.v7.1|Misin07G407200.v7.1|Misin07G415600.v7.1|Misin07G416000.v7.1|Misin12G025100.v7.1|Misin12G161400.v7.1|Misin15G028400.v7.1|Misin18G180000.v7.1|Misin19G031000.v7.1|Misin19G058200.v7.1|MisinT237700.v7.1
GO:0010427,abscisic acid binding,30,2,0.37,62,0.05283,0.05283,0.05283,Misin01G386500.v7.1|Misin02G377100.v7.1
GO:0016774,"phosphotransferase activity, carboxyl gr...",32,2,0.4,64,0.05929,0.05929,1.00000,Misin06G371600.v7.1|Misin16G186800.v7.1
GO:0046820,4-amino-4-deoxychorismate synthase activ...,5,1,0.06,67,0.06031,0.06031,0.06031,Misin19G239600.v7.1
GO:0004181,metallocarboxypeptidase activity,5,1,0.06,68,0.06031,0.06031,0.06031,Misin19G037500.v7.1
GO:0003873,6-phosphofructo-2-kinase activity,5,1,0.06,69,0.06031,0.06031,0.06031,Misin01G383700.v7.1
GO:0005355,glucose transmembrane transporter activi...,122,4,1.51,71,0.06516,0.06516,0.06516,Misin03G166900.v7.1|Misin12G102400.v7.1|Misin13G057200.v7.1|MisinT250900.v7.1
